Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Lucien Pamment,10/17/1977,640-87-0785,53262,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K,46,0,0
Shell Ludlamme,12/5/1976,151-45-6499,51940,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,<=50K,47,0,0
Kessia Itzak,9/23/1980,739-82-4663,20638,Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,38,United-States,<=50K,43,0,0
Elsbeth Smitton,2/8/1972,559-61-2771,63459,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,40,Vietnam,<=50K,51,0,0
Guillema Griniov,1/10/1964,580-99-2343,44222,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,59,0,0
Maurizio Splevings,4/17/1980,898-34-5861,903,Local-gov,Masters,14,Never-married,Tech-support,Not-in-family,Black,Female,47,United-States,>50K,43,8614,0
Gregg Spadaro,3/3/1957,318-03-7564,34009,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,,>50K,66,0,0
Frasquito Clemmitt,5/3/2001,550-14-8077,34642,Private,11th,7,Never-married,Exec-managerial,Own-child,White,Female,20,United-States,<=50K,22,0,0
Ryan Easum,5/25/1989,300-60-1809,40765,Private,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,34,0,0
Baryram Dorman,6/19/1955,773-42-2931,49297,Local-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,70,United-States,<=50K,68,0,0
Raina Leipoldt,1/10/1984,560-41-3138,84834,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,60,United-States,<=50K,39,0,0
Magdalena Holliar,10/16/1972,792-76-8979,90058,Private,1st-4th,2,Never-married,Sales,Own-child,White,Female,24,United-States,<=50K,51,0,0
Katerine Cubberley,11/2/2003,124-72-9068,60048,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,20,0,0
Nathan Reichhardt,4/1/1983,157-23-2421,28823,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,37,United-States,<=50K,40,0,0
Emmery Atherton,9/8/2005,827-35-9942,19874,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,,>50K,18,0,0
Eustace Deny,12/9/1981,236-24-2958,25319,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,24,United-States,<=50K,42,0,0
Solly Radnage,12/19/1950,215-55-3291,35116,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,<=50K,73,0,0
Kenton Daye,2/22/2006,801-86-0276,61881,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,38,United-States,<=50K,17,0,0
Malchy Giorgi,6/30/2003,625-57-7856,10261,Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,Black,Female,45,United-States,<=50K,20,0,0
Shirlee Walklate,12/23/1997,732-41-7980,66897,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,60,United-States,>50K,26,0,0
Stephie Eisak,10/31/1990,462-99-4010,66924,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,33,0,0
Charla Megahey,8/19/1962,600-97-0300,90220,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,61,0,0
Fonzie Slay,1/29/1985,609-72-1919,87116,Self-emp-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,38,0,0
Curry Hynson,5/7/2000,769-90-8119,5240,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,23,0,0
Shepperd Minogue,1/13/1968,498-04-9502,63037,Private,10th,6,Never-married,Tech-support,Own-child,White,Male,10,United-States,<=50K,55,0,0
Jolee Chislett,12/9/1952,465-59-2276,4379,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,70,United-States,>50K,71,0,0
Aurora Aked,4/28/2000,474-20-8414,6616,Private,7th-8th,4,Separated,Other-service,Own-child,White,Male,60,Mexico,<=50K,23,0,0
Sherye Eves,6/15/1962,792-90-8795,66156,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,61,0,0
Pauline Sherwill,5/10/1984,714-63-7201,27672,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,39,0,0
Randell Whitcombe,2/2/2010,464-18-2262,5887,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,13,0,0
Lexi Stennes,7/20/1984,560-92-8246,58888,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,41,United-States,<=50K,39,0,0
Allianora Epsly,9/8/1974,384-56-8007,97787,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,49,0,1719
Dorris Griffitts,12/30/1982,521-48-0782,52246,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,41,15024,0
Martie Tort,11/9/2005,357-46-4811,57007,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,18,0,0
Kailey Dallas,10/9/1958,483-92-6831,981,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,65,0,0
Donall Lewisham,1/20/1975,170-78-5032,70981,Local-gov,10th,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,48,0,0
Gerianne Clacson,12/2/1991,894-59-6383,24394,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,32,0,0
Kerry Lebond,4/8/1969,432-58-7830,44590,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,54,0,0
Bonnibelle Tumilty,10/12/2007,172-32-0207,81691,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Nicaragua,<=50K,16,0,0
Etta Garrity,3/1/1994,847-50-9398,97638,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,29,0,0
Keefer Nisard,2/1/1994,740-16-8315,63730,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,29,0,0
Cass Edgson,3/2/2008,497-66-9266,17750,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,15,0,0
Bethany Broadbury,5/6/1964,401-67-7100,65638,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,59,0,0
Mariette Jedraszek,1/1/1970,427-93-4939,80482,Private,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Guatemala,<=50K,53,0,0
Willy Hamner,10/5/1951,837-63-4544,86597,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,,>50K,72,0,0
Berny Claworth,11/12/1983,284-78-2886,22330,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K,40,3103,0
Gardie Chidzoy,3/20/1992,105-13-3592,23107,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,United-States,<=50K,31,0,0
Milt Cord,3/22/1998,329-32-0854,9722,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,25,0,0
Constantia Corlett,12/21/1986,549-04-8985,55559,Private,Some-college,10,Never-married,Sales,Other-relative,White,Male,20,United-States,<=50K,37,0,0
Christal Hathaway,2/3/1990,521-41-6246,69678,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,33,0,0
Kit Hartman,12/20/2002,286-51-1227,94585,Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,21,0,0
Karole O'Cullinane,11/21/1997,355-93-2430,87285,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,40,Peru,<=50K,26,0,0
Wait Cracknell,12/14/1970,843-76-8003,37749,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,53,3942,0
Bernie Ryton,12/20/1996,400-88-3674,43714,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,<=50K,27,0,0
Mella Frankham,12/11/1975,821-32-6990,98492,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K,48,0,0
Fayre Bentsen,1/24/2008,170-37-1695,64558,Self-emp-not-inc,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,15,0,0
Penn Chstney,11/20/1966,880-01-2852,61157,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,40,Columbia,<=50K,57,0,0
Dal Plester,1/17/1984,109-12-3156,86344,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,99,United-States,<=50K,39,0,0
Terry Kenealy,6/9/1960,440-97-9951,71982,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,<=50K,63,0,0
Olia Carneck,1/8/2006,455-85-8164,23808,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,17,0,0
Boniface Scutching,2/7/2008,731-89-5578,62359,,Some-college,10,Never-married,,Unmarried,White,Female,40,United-States,<=50K,15,0,0
Kellen Meijer,1/30/1967,852-40-8799,32780,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,56,0,0
Angil Twinborne,5/8/1989,569-66-2160,46852,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,34,0,0
Rodi Charrington,8/10/1981,688-92-7641,30027,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,42,0,0
Dane Henken,8/4/1987,123-29-9636,37487,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,36,5178,0
Edgar Rilston,4/28/1971,796-82-0668,77462,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K,52,0,0
Giffer Jobey,8/19/2002,687-38-5439,20796,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,<=50K,21,0,0
Davy Pepin,3/30/1957,452-34-3658,3175,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,66,0,0
Gunner Gadaud,12/19/1954,243-14-1792,7322,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,69,0,0
Marcille Kyd,11/22/1978,719-19-4861,18468,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,45,0,0
Larisa Willstrop,10/7/2004,133-50-4187,98610,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,<=50K,19,2580,0
Tristan Checcuzzi,12/19/1969,843-22-5301,60055,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,>50K,54,0,0
Olympie Macvey,7/7/1974,726-48-6278,22855,,11th,7,Married-civ-spouse,,Husband,White,Male,8,United-States,<=50K,49,0,0
Malcolm Pavelin,2/28/1965,887-19-8170,40447,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,58,0,0
Neila State,10/21/1964,322-60-7657,58613,Private,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,75,United-States,<=50K,59,0,0
Cyb Reubens,7/31/2007,464-15-8729,41118,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,>50K,16,0,0
Bonnie Yardley,1/4/1961,425-02-3535,77376,Private,Bachelors,13,Divorced,Craft-repair,Own-child,White,Female,40,United-States,<=50K,62,0,0
Lucky Knowller,2/1/2002,214-88-3449,36814,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,21,0,0
Jerome Slegg,10/5/1981,600-24-8840,12291,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,42,27828,0
Laure Padula,8/21/1987,276-70-2572,83507,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,36,0,1902
Zachery Goman,9/22/1964,114-12-3434,4655,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,59,0,0
Bethanne Keetch,6/27/1970,778-71-5914,34908,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,53,0,0
Antonius Wilding,2/13/1979,304-28-7366,28620,Private,HS-grad,9,Never-married,Tech-support,Other-relative,Black,Male,40,,<=50K,44,0,0
Mylo Wheatcroft,2/23/1987,376-48-6318,26497,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,United-States,>50K,36,0,0
Eric Viollet,10/28/1999,350-41-3501,75485,Private,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,50,United-States,<=50K,24,0,0
Annamaria Rodgers,7/27/1991,263-75-2141,44674,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,32,0,0
Abraham Hebard,3/4/1987,654-99-4711,75163,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,36,0,2149
Bevan Wittey,6/24/1969,730-65-4899,58105,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K,54,0,0
Jakob Maymond,3/1/1987,243-43-0243,31028,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,36,0,0
Charlton Stigell,1/2/1997,351-35-9190,31455,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,26,0,0
Tobey Jessep,6/16/1970,130-45-2487,78599,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,25,United-States,<=50K,53,0,0
Cesare Percy,10/31/1967,174-19-3092,24824,,Some-college,10,Never-married,,Own-child,White,Male,60,United-States,<=50K,56,0,0
Anne-marie Dumberrill,2/1/1985,793-27-2838,99332,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,>50K,38,0,0
Grantham Bownas,6/29/1992,420-59-9411,32297,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States,<=50K,31,0,0
Dredi Hearnes,3/9/1993,575-90-0254,51545,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,<=50K,30,0,0
Marillin Stibbs,11/21/2010,867-24-1350,31650,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,80,United-States,<=50K,13,0,0
Caldwell Stockley,3/25/2006,835-04-0877,25077,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,17,0,0
Darrin Petrasch,8/21/1954,202-47-9137,56785,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,40,Puerto-Rico,<=50K,69,0,0
Miof mela Bootherstone,8/20/1971,840-10-7531,53932,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,52,0,0
Issiah Cavnor,7/26/2011,141-02-9705,57767,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,12,0,0
Marilyn Menendes,10/5/2009,691-11-7321,51322,Private,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Female,40,Dominican-Republic,<=50K,14,0,0
Jecho Mariault,10/2/2001,257-90-8870,78263,,HS-grad,9,Divorced,,Not-in-family,White,Female,40,United-States,<=50K,22,0,2205
Patric Benyon,12/19/1952,350-55-7343,93188,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,71,0,0
Conny Grasser,5/29/2001,665-79-3601,75742,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,40,United-States,<=50K,22,0,0
Blinnie Chatelet,11/22/1999,107-76-1310,77623,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,24,2174,0
Melantha Scolli,1/31/2006,358-80-9034,72541,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,25,United-States,<=50K,17,0,0
Taite Woller,7/14/1962,112-89-1403,50226,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,44,United-States,>50K,61,14084,0
Issy Kindell,10/13/1951,735-94-0805,55386,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,72,0,0
Dorri Keohane,5/14/1984,403-53-6316,52675,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,39,0,0
Benita Illsley,11/5/1954,397-30-7639,57815,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,43,United-States,<=50K,69,0,0
Zsa zsa Iacovuzzi,12/21/1960,104-88-5077,53614,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,38,United-States,<=50K,63,0,0
Vernor Hunnybun,4/3/1993,403-85-5473,95560,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,30,0,1590
Steffie Betho,7/30/2001,786-61-4474,77571,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,22,0,0
Ray Annakin,6/27/2010,693-35-1047,1411,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,24,United-States,<=50K,13,0,0
Addison Fleetham,7/4/1991,460-87-3661,46182,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,48,Cuba,<=50K,32,0,0
Torry Pickston,8/6/1992,451-03-1676,77227,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,31,7688,0
Bowie Wadwell,9/14/1965,298-24-0002,7602,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,58,0,0
Carlin Beauchamp,5/23/1982,709-99-0558,97642,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,41,0,0
Gavra Omand,10/9/2002,159-50-8562,86788,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,70,United-States,>50K,21,0,0
Morris Conring,6/29/1966,496-15-9708,47126,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,United-States,<=50K,57,0,0
Goddard Kraft,3/5/1989,801-15-0277,81821,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,52,United-States,<=50K,34,0,0
Zulema Northill,9/18/1958,339-80-6232,40832,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Canada,<=50K,65,0,0
Agatha Dillet,11/26/1986,541-58-8311,73336,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,37,0,0
Thedrick Wastie,3/8/1961,450-54-4112,66635,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,38,United-States,<=50K,62,0,0
Britteny Ivantsov,4/21/1952,626-21-3916,40468,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,71,0,0
Kizzie Hunnisett,11/3/1957,186-04-7541,59379,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,66,0,0
Ardith Burren,3/7/1993,104-53-0997,35389,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,<=50K,30,0,0
Dulcy Poli,5/14/1969,556-52-9600,25948,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,54,0,0
Kathleen Heineke,5/16/1989,551-21-1421,58773,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,<=50K,34,0,0
Philip Josephy,5/30/1967,232-33-4770,24755,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,56,0,0
Reinaldos Yashnov,8/19/1995,678-78-1423,88760,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,28,0,0
Arlie Basant,5/24/1952,475-40-6384,90214,Private,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,39,Mexico,<=50K,71,0,0
Emmet Jervis,10/30/1990,209-60-0186,90126,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,33,0,0
Julieta Harron,4/5/1974,141-16-9058,68352,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,49,0,0
Aggie Serle,9/19/1988,795-18-6010,68024,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,35,United-States,<=50K,35,0,0
Aldridge Golland,11/2/1973,340-67-4153,11802,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K,50,0,0
Bent Boobyer,5/27/1965,819-66-9661,31628,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,44,United-States,<=50K,58,0,0
Hanan Skotcher,1/28/1963,841-02-6689,67298,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,60,0,1887
Teddy Silvermann,2/22/2005,302-63-2053,15208,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,18,0,1504
Brandy Isacoff,7/20/1978,422-07-3420,10696,Private,12th,8,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,45,0,0
Karena Duffet,6/15/1995,534-89-0118,54424,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,28,0,0
Lorri De Domenicis,10/10/1989,318-13-4251,9739,Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,25,United-States,<=50K,34,0,0
Perice Govan,10/4/1953,580-88-4487,52186,,Some-college,10,Never-married,,Own-child,White,Female,35,United-States,<=50K,70,0,0
Lucia Renfrew,7/12/1991,204-77-9145,61666,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K,32,7688,0
Alecia Gerge,11/3/2002,153-59-1028,65540,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,21,0,0
Carena Glennon,9/29/1979,102-48-8262,93169,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,44,0,0
Wendye Dolphin,7/31/1968,699-98-1080,40995,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,55,0,0
Kandy Lattimore,8/13/1968,263-47-9224,39392,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,55,0,0
Van Gamlen,11/3/2011,410-78-9926,57509,Private,10th,6,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,<=50K,12,0,0
Thor Dilkes,7/29/2011,279-15-8643,14135,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12,0,0
Dedie Pudding,12/5/1990,767-05-0770,26696,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,33,0,0
Tasha Baynes,7/14/1953,163-24-8969,11159,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,70,0,0
Olag Withams,7/17/1989,827-99-0596,9068,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,34,0,0
Diahann Fritschel,6/24/1998,170-14-3480,65939,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,25,0,0
Thorin Seleway,3/2/1978,839-70-6043,83260,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,45,15024,0
Meriel Vondrach,9/1/2002,348-56-6934,18078,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,21,0,0
Ashley Dalgardno,10/11/2004,204-42-9083,96770,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,40,United-States,<=50K,19,0,0
Jeth Rudall,8/8/1956,847-47-7669,26330,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,67,0,0
Brand Iashvili,10/20/1952,413-13-8437,14078,Private,Some-college,10,Widowed,Priv-house-serv,Unmarried,White,Female,40,United-States,<=50K,71,0,0
Cally Labitt,1/21/1976,679-15-9321,82879,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,47,0,0
Arch Raund,11/20/1996,812-50-5058,41994,Private,Prof-school,15,Widowed,Adm-clerical,Not-in-family,Black,Female,20,United-States,<=50K,27,0,0
Delilah Lyddyard,5/23/1960,212-45-0188,24173,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,63,0,0
Clemens Cisar,7/13/1983,394-10-8196,50608,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,40,0,0
Moritz Brixey,10/20/1974,788-67-3072,6851,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,49,0,0
Bree Ingleton,11/27/1998,728-24-2667,6663,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K,25,0,1887
Kearney Cheesman,11/21/1961,401-34-6148,68199,Private,Some-college,10,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,35,United-States,<=50K,62,0,0
Candace Edelman,3/29/1985,556-97-5033,88092,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,38,0,0
Darci Kopacek,7/20/1986,364-21-2288,28471,Private,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,35,United-States,<=50K,37,0,0
Sherwood Jardein,5/31/1986,457-49-4732,73165,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,,>50K,37,0,0
Gordan Connold,3/17/1994,374-42-7656,16137,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,10,United-States,<=50K,29,0,0
Gare Pomphrey,8/18/1967,226-72-0131,16037,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K,56,0,0
Brander Placido,1/24/1961,874-09-0162,77309,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,62,0,0
Harlen Gladwell,5/27/1957,186-91-2923,91305,Private,5th-6th,3,Separated,Other-service,Not-in-family,White,Male,12,Italy,<=50K,66,0,0
Foster Achrameev,12/17/1996,856-69-1098,9183,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,27,0,0
